UnixTime_FBG, Lambda, UnixTime_PT1000, diff_t, T
1601136666.76,1537.41229,1601136667.19,0.426,9.62
1601136676.76,1537.41208,1601136677.02,0.256,9.6
1601136686.76,1537.41295,1601136686.84,0.076,9.61
1601136696.76,1537.41234,1601136696.66,-0.104,9.62
1601136706.76,1537.41226,1601136706.48,-0.284,9.65
1601136716.76,1537.41264,1601136716.31,-0.454,9.63
1601136726.76,1537.41207,1601136727.22,0.456,9.63
1601136736.76,1537.41219,1601136737.04,0.276,9.66
1601136746.76,1537.41282,1601136746.86,0.096,9.62
1601136756.76,1537.4123,1601136756.68,-0.084,9.63
1601136766.76,1537.41229,1601136766.5,-0.264,9.64
1601136776.76,1537.41309,1601136776.32,-0.444,9.64
1601136786.76,1537.41203,1601136787.23,0.466,9.67
1601136796.76,1537.41272,1601136797.06,0.296,9.66
1601136806.76,1537.41234,1601136806.88,0.116,9.65
1601136816.76,1537.41271,1601136816.71,-0.054,9.65
1601136826.76,1537.41286,1601136826.52,-0.244,9.67
1601136836.76,1537.41338,1601136836.35,-0.414,9.65
1601136846.76,1537.41277,1601136847.25,0.486,9.67
1601136856.76,1537.41312,1601136857.09,0.326,9.66
1601136866.76,1537.41225,1601136866.9,0.136,9.67
1601136876.76,1537.41299,1601136876.73,-0.034,9.69
1601136886.76,1537.41318,1601136886.55,-0.214,9.73
1601136896.76,1537.413,1601136896.37,-0.394,9.69
1601136906.76,1537.4134,1601136907.28,0.516,9.68
1601136916.76,1537.41258,1601136917.1,0.336,9.66
1601136926.76,1537.41306,1601136926.92,0.156,9.66
1601136936.76,1537.4128,1601136936.74,-0.024,9.68
1601136946.76,1537.41244,1601136946.56,-0.204,9.67
1601136956.76,1537.41214,1601136956.39,-0.374,9.69
1601136966.76,1537.41286,1601136967.3,0.536,9.68
1601136976.76,1537.4126,1601136977.12,0.356,9.68
1601136986.76,1537.41279,1601136986.94,0.176,9.66
1601136996.76,1537.41229,1601136996.76,-0.004,9.67
1601137006.76,1537.41282,1601137006.59,-0.174,9.69
1601137016.76,1537.41288,1601137016.41,-0.354,9.69
1601137026.76,1537.41386,1601137026.24,-0.524,9.68
1601137036.76,1537.41366,1601137037.15,0.386,9.66
1601137046.76,1537.41303,1601137046.97,0.206,9.67
1601137056.76,1537.4141,1601137056.79,0.026,9.7
1601137066.76,1537.41343,1601137066.61,-0.154,9.7
1601137076.76,1537.41315,1601137076.43,-0.334,9.67
1601137086.76,1537.41364,1601137086.25,-0.514,9.67
1601137096.76,1537.41315,1601137097.16,0.396,9.68
1601137106.76,1537.41353,1601137106.99,0.226,9.68
1601137116.76,1537.41274,1601137116.81,0.046,9.71
1601137126.76,1537.41207,1601137126.63,-0.134,9.68
1601137136.76,1537.41337,1601137136.45,-0.314,9.66
1601137146.76,1537.41288,1601137146.28,-0.484,9.72
1601137156.76,1537.41469,1601137157.19,0.426,9.71
1601137166.76,1537.41322,1601137167.01,0.246,9.7
1601137176.76,1537.41362,1601137176.83,0.066,9.67
1601137186.76,1537.41324,1601137186.65,-0.114,9.7
1601137196.76,1537.41361,1601137196.47,-0.294,9.67
1601137206.76,1537.41325,1601137206.3,-0.464,9.69
1601137216.76,1537.41318,1601137217.21,0.446,9.71
1601137226.76,1537.41331,1601137227.03,0.266,9.69
1601137236.76,1537.41338,1601137236.85,0.086,9.68
1601137246.76,1537.41296,1601137246.68,-0.084,9.71
1601137256.76,1537.4131,1601137256.5,-0.264,9.71
1601137266.76,1537.41294,1601137266.32,-0.444,9.69
1601137276.76,1537.41367,1601137277.23,0.466,9.69
1601137286.76,1537.41339,1601137287.07,0.306,9.67
1601137296.76,1537.41323,1601137296.88,0.116,9.7
1601137306.76,1537.4127,1601137306.71,-0.054,9.69
1601137316.76,1537.41319,1601137316.53,-0.234,9.68
1601137326.76,1537.41329,1601137326.35,-0.414,9.67
1601137336.76,1537.41356,1601137337.27,0.506,9.71
1601137346.76,1537.41239,1601137347.09,0.326,9.7
1601137356.76,1537.41348,1601137356.9,0.136,9.7
1601137366.76,1537.41352,1601137366.73,-0.034,9.69
1601137376.76,1537.41275,1601137376.55,-0.214,9.67
1601137386.76,1537.41289,1601137386.38,-0.384,9.7
1601137396.76,1537.41331,1601137397.29,0.526,9.7
1601137406.76,1537.41332,1601137407.11,0.346,9.69
1601137416.76,1537.41289,1601137416.93,0.166,9.7
1601137426.76,1537.4132,1601137426.75,-0.014,9.67
1601137436.76,1537.41365,1601137436.57,-0.194,9.69
1601137446.76,1537.41278,1601137446.4,-0.364,9.69
1601137456.76,1537.41341,1601137456.22,-0.544,9.68
1601137466.76,1537.41285,1601137467.14,0.376,9.69
1601137476.76,1537.41388,1601137476.95,0.186,9.68
1601137486.76,1537.41393,1601137486.78,0.016,9.66
1601137496.76,1537.41332,1601137496.61,-0.154,9.67
1601137506.76,1537.41246,1601137506.42,-0.344,9.71
1601137516.76,1537.414,1601137516.24,-0.524,9.71
1601137526.76,1537.41369,1601137527.16,0.396,9.69
1601137536.76,1537.41309,1601137536.98,0.216,9.7
1601137546.76,1537.41326,1601137546.8,0.036,9.7
1601137556.76,1537.41314,1601137556.63,-0.134,9.71
1601137566.76,1537.41288,1601137566.45,-0.314,9.72
1601137576.76,1537.41382,1601137576.27,-0.494,9.71
1601137586.76,1537.41296,1601137587.19,0.426,9.71
1601137596.76,1537.41351,1601137597.01,0.246,9.72
1601137606.76,1537.41359,1601137606.83,0.066,9.75
1601137616.76,1537.41383,1601137616.65,-0.114,9.69
1601137626.76,1537.41319,1601137626.47,-0.294,9.73
1601137636.76,1537.41418,1601137636.3,-0.464,9.69
1601137646.76,1537.41411,1601137647.21,0.446,9.69
1601137656.76,1537.41293,1601137657.03,0.266,9.66
1601137666.76,1537.41355,1601137666.87,0.106,9.71
1601137676.76,1537.41295,1601137676.67,-0.094,9.66
1601137686.76,1537.41344,1601137686.5,-0.264,9.71
1601137696.76,1537.4125,1601137696.33,-0.434,9.72
1601137706.76,1537.41448,1601137707.24,0.476,9.69
1601137716.76,1537.41388,1601137717.06,0.296,9.71
1601137726.76,1537.4136,1601137726.88,0.116,9.73
1601137736.76,1537.41294,1601137736.71,-0.054,9.71
1601137746.76,1537.41375,1601137746.52,-0.244,9.69
1601137756.76,1537.41397,1601137756.35,-0.414,9.73
1601137766.76,1537.41366,1601137767.26,0.496,9.67
1601137776.76,1537.41381,1601137777.09,0.326,9.7
1601137786.76,1537.41391,1601137786.91,0.146,9.72
1601137796.76,1537.41357,1601137796.73,-0.034,9.71
1601137806.76,1537.41413,1601137806.55,-0.214,9.74
1601137816.76,1537.41409,1601137816.38,-0.384,9.74
1601137826.76,1537.41358,1601137827.29,0.526,9.75
1601137836.76,1537.41483,1601137837.11,0.346,9.71
1601137846.76,1537.41427,1601137846.93,0.166,9.71
1601137856.76,1537.41401,1601137856.75,-0.014,9.71
1601137866.76,1537.41396,1601137866.58,-0.184,9.71
1601137876.76,1537.41371,1601137876.4,-0.364,9.71
1601137886.76,1537.41275,1601137886.22,-0.544,9.74
1601137896.76,1537.4153,1601137897.13,0.366,10.2
1601137906.76,1537.42565,1601137906.97,0.206,11.64
1601137916.76,1537.43929,1601137916.8,0.036,12.91
1601137926.76,1537.4457,1601137926.64,-0.124,13.21
1601137936.76,1537.44984,1601137936.48,-0.284,13.21
1601137946.76,1537.45102,1601137946.32,-0.444,13.36
1601137956.76,1537.45257,1601137957.24,0.476,13.49
1601137966.76,1537.4545,1601137967.08,0.316,13.55
1601137976.76,1537.45692,1601137976.91,0.146,13.62
1601137986.76,1537.45772,1601137986.74,-0.024,13.8
1601137996.76,1537.45917,1601137996.58,-0.184,13.88
1601138006.76,1537.45956,1601138006.42,-0.344,13.97
1601138016.76,1537.46116,1601138016.25,-0.514,14.08
1601138026.76,1537.46288,1601138027.18,0.416,14.11
1601138036.76,1537.46359,1601138037.01,0.246,14.2
1601138046.76,1537.46415,1601138046.85,0.086,14.29
1601138056.76,1537.46509,1601138056.69,-0.074,14.29
1601138066.76,1537.46521,1601138066.52,-0.244,14.32
1601138076.76,1537.46542,1601138076.36,-0.404,14.34
1601138086.76,1537.46623,1601138087.28,0.516,14.36
1601138096.76,1537.4663,1601138097.12,0.356,14.45
1601138106.76,1537.46745,1601138106.96,0.196,14.47
1601138116.76,1537.46739,1601138116.79,0.026,14.49
1601138126.76,1537.46605,1601138126.63,-0.134,14.45
1601138136.76,1537.46832,1601138136.46,-0.304,14.47
1601138146.76,1537.46798,1601138146.29,-0.474,14.52
1601138156.76,1537.4678,1601138157.23,0.466,14.54
1601138166.76,1537.46735,1601138167.06,0.296,14.57
1601138176.76,1537.468,1601138176.9,0.136,14.57
1601138186.76,1537.46868,1601138186.74,-0.024,14.58
1601138196.76,1537.46892,1601138196.56,-0.204,14.59
1601138206.76,1537.46816,1601138206.4,-0.364,14.57
1601138216.76,1537.46935,1601138216.24,-0.524,14.62
1601138226.76,1537.46853,1601138227.16,0.396,14.6
1601138236.76,1537.46862,1601138237.0,0.236,14.67
1601138246.76,1537.46911,1601138246.84,0.076,14.63
1601138256.76,1537.46958,1601138256.67,-0.094,14.65
1601138266.76,1537.4696,1601138266.5,-0.264,14.69
1601138276.76,1537.46949,1601138276.34,-0.424,14.67
1601138286.76,1537.46916,1601138287.27,0.506,14.66
1601138296.76,1537.46925,1601138297.1,0.336,14.66
1601138306.76,1537.46889,1601138306.94,0.176,14.7
1601138316.76,1537.46975,1601138316.78,0.016,14.71
1601138326.76,1537.46993,1601138326.61,-0.154,14.68
1601138336.76,1537.46927,1601138336.44,-0.324,14.66
1601138346.76,1537.46872,1601138346.29,-0.474,14.69
1601138356.76,1537.46898,1601138357.21,0.446,14.69
1601138366.76,1537.46935,1601138367.06,0.296,14.71
1601138376.76,1537.46899,1601138376.88,0.116,14.68
1601138386.76,1537.46968,1601138386.72,-0.044,14.71
1601138396.76,1537.46972,1601138396.55,-0.214,14.73
1601138406.76,1537.47005,1601138406.39,-0.374,14.73
1601138416.76,1537.46945,1601138416.22,-0.544,14.73
1601138426.76,1537.47015,1601138427.16,0.396,14.7
1601138436.76,1537.46981,1601138436.99,0.226,14.74
1601138446.76,1537.46994,1601138446.82,0.056,14.72
1601138456.76,1537.46987,1601138456.66,-0.104,14.74
1601138466.76,1537.46985,1601138466.5,-0.264,14.75
1601138476.76,1537.46994,1601138476.33,-0.434,14.71
1601138486.76,1537.47049,1601138487.26,0.496,14.74
1601138496.76,1537.47019,1601138497.1,0.336,14.75
1601138506.76,1537.47059,1601138506.93,0.166,14.72
1601138516.76,1537.47006,1601138516.76,-0.004,14.76
1601138526.76,1537.47052,1601138526.6,-0.164,14.77
1601138536.76,1537.4703,1601138536.43,-0.334,14.8
1601138546.76,1537.47107,1601138546.27,-0.494,14.78
1601138556.76,1537.47037,1601138557.21,0.446,14.78
1601138566.76,1537.47055,1601138567.03,0.266,14.8
1601138576.76,1537.47125,1601138576.87,0.106,14.78
1601138586.76,1537.47119,1601138586.7,-0.064,14.78
1601138596.76,1537.4713,1601138596.54,-0.224,14.79
1601138606.76,1537.47162,1601138606.37,-0.394,14.78
1601138616.76,1537.47071,1601138616.22,-0.544,14.79
1601138626.76,1537.47045,1601138627.14,0.376,14.77
1601138636.76,1537.46968,1601138636.98,0.216,14.76
1601138646.76,1537.46958,1601138646.81,0.046,14.77
1601138656.76,1537.46925,1601138656.65,-0.114,14.77
1601138666.76,1537.47088,1601138666.48,-0.284,14.77
1601138676.76,1537.47064,1601138676.32,-0.444,14.8
1601138686.76,1537.47118,1601138687.24,0.476,14.81
1601138696.76,1537.47066,1601138697.09,0.326,14.79
1601138706.76,1537.47168,1601138706.91,0.146,14.8
1601138716.76,1537.47031,1601138716.76,-0.004,14.83
1601138726.76,1537.47008,1601138726.59,-0.174,14.81
1601138736.76,1537.47001,1601138736.42,-0.344,14.77
1601138746.76,1537.46992,1601138746.26,-0.504,14.79
1601138756.76,1537.46976,1601138757.19,0.426,14.79
1601138766.76,1537.47019,1601138767.02,0.256,14.81
1601138776.76,1537.47042,1601138776.86,0.096,14.78
1601138786.76,1537.47069,1601138786.7,-0.064,14.81
1601138796.76,1537.4697,1601138796.53,-0.234,14.79
1601138806.76,1537.47079,1601138806.36,-0.404,14.8
1601138816.76,1537.47021,1601138817.29,0.526,14.8
1601138826.76,1537.47078,1601138827.13,0.366,14.8
1601138836.76,1537.47055,1601138836.96,0.196,14.82
1601138846.76,1537.47062,1601138846.8,0.036,14.79
1601138856.76,1537.47006,1601138856.63,-0.134,14.83
1601138866.76,1537.47033,1601138866.48,-0.284,14.84
1601138876.76,1537.47055,1601138876.3,-0.464,14.82
1601138886.76,1537.47191,1601138887.23,0.466,14.84
1601138896.76,1537.47228,1601138897.07,0.306,14.79
1601138906.76,1537.47044,1601138906.91,0.146,14.8
1601138916.76,1537.47095,1601138916.74,-0.024,14.79
1601138926.76,1537.47075,1601138926.58,-0.184,14.81
1601138936.76,1537.46978,1601138936.41,-0.354,14.82
1601138946.76,1537.47143,1601138946.24,-0.524,14.8
